tokens,labels,source
"['सेवारत', 'और', 'सेवानिवृत्त', 'कर्मियों', 'के', 'विकलांग', 'बच्चों', 'के', 'लिए', 'वर्तमान', 'में', 'उनतीस', 'आशा', 'स्कूल', 'संचालित', 'हो', 'रहे', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उन्होंने', 'कहा', ',', 'मोदी', 'जी', 'मेक', 'इन', 'इंडिया', 'की', 'बात', 'करते', 'हैं', '।']","['O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['भारत', 'के', 'राष्ट्रपति', ',', 'श्री', 'प्रणब', 'मुखर्जी', 'ने', 'श्री', 'आर', '.', 'आर', '.', 'पाटिल', 'के', 'निधन', 'पर', 'शोक', 'व्यक्त', 'किया', 'है', '।']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['बाजवा', 'के', 'सेवा', 'विस्तार', 'पर', 'टिप्पणी', 'करते', 'हुए', 'विदेश', 'मंत्री', 'शाह', 'महमूद', 'कुरैशी', 'ने', 'कहा', 'कि', 'क्षेत्रीय', 'स्थिति', 'के', 'कारण', 'यह', 'जरूरी', 'था', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['हार्दिक', 'पांड्या', 'एशिया', 'कप', 'के', 'दौरान', 'चौटिल', 'हो', 'गए', 'थे', '।']","['B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['शूलगिरि', '(', 'Shoolagiri', ')', 'भारत', 'के', 'तमिल', 'नाडु', 'राज्य', 'के', 'कृष्णगिरि', 'ज़िले', 'में', 'एक', 'गाँव', 'है', '।']","['B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['घायल', 'युवकों', 'की', 'पहचान', 'आसिफ', 'अहमद', 'निवासी', 'चत्तरपोरा', 'पुलवामा', ',', 'आदिल', 'आसिफ', 'अहमद', 'निवासी', 'चत्तपोरा', 'पुलवामा', 'और', 'तनवीर', 'अहमद', 'के', 'तौर', 'पर', 'हुई', 'है', '।']","['O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['""', 'राष्ट्रपति', 'ने', 'कहा', 'कि', 'वाजपेयी', 'के', 'निधन', 'से', 'देश', 'के', 'लाखों', 'घरों', 'ने', 'क्षति', 'महसूस', 'की', 'है', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['लेफ्टिनेंट', 'उमर', 'फ़याज़', '(', 'फोटोः', 'एएनआई', ')']","['O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O']",naamapadam_hi
"['यहोवा', 'के', 'साक्षी', 'कैमरून', 'के', 'अति', 'दूरस्थ', 'क्षेत्रों', 'में', ',', 'जंगल', 'की', 'गहराइयों', 'में', 'छिपे', 'गाँवों', 'में', 'भी', ',', 'दूसरों', 'के', 'साथ', 'राज्य', 'सुसमाचार', 'बाँटने', 'का', 'प्रयास', 'करते', 'हैं', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['पीएम', 'मोदी', ',', 'सोलेह', 'ने', 'भारत', 'के', 'बनाए', 'तटीय', 'निगरानी', 'रडार', 'प्रणाली', 'का', 'उद्घाटन', 'किया']","['O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उनकी', 'उम्मीदें', 'प्रधानमंत्री', 'नरेन्द्र', 'मोदी', 'पर', 'टिकी', 'हुई', 'हैं', '।']","['O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उन्होंने', 'कहा', 'कि', 'वह', 'तो', 'कभी', 'मुंबई', 'भी', 'नहीं', 'गया', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O']",naamapadam_hi
"['परवेज', 'शेख', ',', 'असीम', 'अरोरा', 'और', 'सुमित', 'बठेजा', 'द्वारा', 'लिखित', 'थ्रिलर', 'में', 'स्टार', 'सिद्धार्थ', 'मल्होत्रा', 'एक', 'रॉ', 'एजेंट', 'के', 'रूप', 'में', 'हैं', 'जो', 'मिशन', 'का', 'नेतृत्व', 'करते', 'हैं', '।']","['B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['कर्नाटक', 'का', 'सियासी', 'नाटक', 'जारी', 'है', '.']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['आप', 'सलमान', 'और', 'शाहरुख', 'दोनों', 'के', 'दोस्त', 'हैं', '।']","['O', 'B-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O']",naamapadam_hi
"['निर्णय', 'की', 'क्षमता', 'से', 'लैस', 'भविष्यवादी', 'दृष्टिकोण', 'ने', 'भारत', 'को', 'एक', 'ठोस', 'स्टार्टअप', 'पारिस्थितिकी', 'तंत्र', 'प्रदान', 'किया', 'हैः', 'श्री', 'पीयूष', 'गोयल']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT']",naamapadam_hi
"['सबरीमाला', 'मंदिर', 'पर', 'सुप्रीम', 'कोर्ट', 'का', 'फैसला']","['B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'अनिता', 'देवी', 'है', 'और', 'मेरा', 'मोबाइल', 'नंबर', '7012345678', 'है']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-PHONE_NUM', 'O']",synthetic_hi
"['मेरा', 'नाम', 'कविता', 'है', 'और', 'मेरा', 'मोबाइल', 'नंबर', '9123456789', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-PHONE_NUM', 'O']",synthetic_hi
"['हिंदु', 'कानून', 'के', 'अनुसार', 'द्विविवाह', 'पर', 'प्रतिबंध', 'है', '।']","['O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O']",naamapadam_hi
"['विभिन्न', 'देशों', 'जैसे', 'कि', 'अमेरिका', ',', 'यूरोप', ',', 'जापान', 'और', 'अन्य', 'एशियाई', 'देशों', 'के', 'प्रमुख', 'अंतर्राष्ट्रीय', 'वैज्ञानिक', 'एवं', 'अनुसंधान', 'संगठनों', 'तथा', 'परीक्षण', 'प्रयोगशालाओं', 'में', 'कार्यरत', 'विशेषज्ञ', 'भी', 'इस', 'शिखर', 'सम्मेलन', 'में', 'शिरकत', 'करेंगे', 'और', 'स्मार्ट', 'एवं', 'हरित', 'प्रौद्योगिकियों', 'के', 'विकास', 'से', 'जुड़े', 'अपने', 'अनुभवों', 'तथा', 'ज्ञान', 'को', 'साझा', 'करेंगे', '।']","['O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उपराष्ट्रपति', 'श्री', 'एम', '.', 'वेंकैया', 'नायडू', 'ने', 'महावीर', 'जयंती', 'की', 'पूर्व', 'संध्या', 'पर', 'लोगों', 'को', 'शभकामनाएं', 'दी', 'हैं']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['अंत', 'में', 'नीति', 'आयोग', 'के', 'सीईओ', 'अमिताभ', 'कांत', 'ने', 'सत्र', 'में', 'भाग', 'लेने', 'और', 'मूल्यवान', 'सुझाव', 'देने', 'के', 'लिए', 'डॉ', '.', 'हर्ष', 'वर्धन', ',', 'सामाजिक', 'संगठनों', 'और', 'एनजीओ', 'तथा', 'उनके', 'प्रतिनिधियों', 'के', 'प्रति', 'आभार', 'प्रकट', 'किया', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['हार्ले', ',', 'कृपया', '.']","['O', 'O', 'B-NAME_STUDENT', 'O']",naamapadam_hi
"['वर्णक', 'लवक', 'वर्शक', 'संश्लेषण', 'तथा', 'भंडारण', 'के', 'उत्तरदायी', 'हैं']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['(', 'ड', ')', 'क्या', 'राष्ट्रीय', 'पर्यावरण', 'अधिकरण', 'अधिनियम', ',', '1995', 'औरराष्ट्रीय', 'पर्यावरण', 'अपीलीय', 'प्राधिकरण', 'अधिनियम', ',', '1997', 'का', 'निरसन', 'कर', 'दिया', 'जाना', 'चाहिए', 'औरउनके', 'अधीन', 'अधिकरण', 'की', 'शक्तियां', 'औरअधिकारिता', 'प्रस्तावित', 'राज्य', 'पर्यावरण', 'न्यायालयों', 'में', 'निहितकीजानी', 'चाहिए', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['पीएम', 'मोदी', 'ने', '20', 'लाख', 'करोड़', 'के', 'आर्थिक', 'पैकेज', 'का', 'ऐलान', 'किया']","['O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['ये', 'मास्क', 'दो', 'पैटर्न', 'में', 'उपलब्ध', 'हैं', '-', 'काली', 'पाइपिंग', 'के', 'साथ', 'सफेद', 'मास्क', 'और', 'ट्राइ', '-', 'कलर', 'पाइपिंग', 'के', 'साथ', 'सफेद', 'मास्क', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['किश्तवार', 'राष्ट्रीय', 'अभ्यारण्य']","['B-ADDRESS', 'I-ADDRESS', 'I-ADDRESS']",naamapadam_hi
"['""', '""', '""', 'यह', 'पूछे', 'जाने', 'पर', 'कि', 'क्या', 'बैठक', 'में', 'अनुच्छेद', '370', 'पर', 'भी', 'कोई', 'चर्चा', 'हुई', ',', 'महबूबा', 'ने', 'कहा', ',', '""', '""', 'जब', 'जीएसटी', '(', 'वस्तु', 'एवं', 'सेवा', 'कर', ')', 'पारित', 'हुआ', ',', 'तब', 'राष्ट्रपति', 'ने', 'इस', 'बात', 'की', 'पुष्टि', 'की', 'कि', 'अनुच्छेद', '370', 'का', 'ध्यान', 'रखा', 'जाएगा', 'अनुच्छेद', '370', 'कश्मीर', 'के', 'लोगों', 'की', 'भावनाओं', 'से', 'जुड़ा', 'है', '।', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['आज', 'नाईजीरिया', ',', 'इंडोनेशिया', ',', 'और', 'माली', 'सरकार', 'के', 'प्रतिनिधि', 'हमारे', 'बीच', 'में', 'हैं']","['O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['समिति', 'में', 'अखिल', 'भारतीय', 'महिला', 'कांग्रेस', 'अध्यक्ष', 'सुष्मिता', 'देव', ',', 'लोकसभा', 'सदस्य', 'दीपेन्द्र', 'हुड्डा', 'और', 'पार्टी', 'के', 'राष्ट्रीय', 'मीडिया', 'पैनलिस्ट', 'रागिनी', 'नायक', 'शामिल', 'थी', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'पूजा', 'है', 'और', 'मेरा', 'ईमेल', 'sachin123@yahoo.com', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']",synthetic_hi
"['अब', ',', 'क्या', 'सच', 'में', 'दिलचस्प', 'बात', 'है', 'हर', 'ग्राहक', 'खंड', 'के', 'लिए', ',', 'हम', 'एक', 'मूल्य', 'प्रस्ताव', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['वह', 'फिलहाल', 'कांकेर', 'जिला', 'पंचायत', 'सीट', 'के', 'सदस्य', 'हैं', '.']","['O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['यह', 'नाम', 'अल्लामा', 'इकबाल', '(', 'मुहम्मद', 'इकबाल', ')', 'की', 'एक', 'कविता', 'से', 'चुना', 'गया', 'था', 'जिसे', 'बाल', '-', 'ए', '-', 'जिबरिल', '(', 'गैब्रियल', 'विंग', ')', 'कहा', 'जाता', 'था', '।']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'I-ADDRESS', 'I-ADDRESS', 'I-ADDRESS', 'I-ADDRESS', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['टीमें', 'शुरू', 'में', 'प्रतियोगिता', 'के', 'ग्रुप', 'चरण', 'के', 'लिए', ',', '2', 'डिवीजनों', '(', 'नॉर्थ', 'और', 'साउथ', ')', 'में', 'विभाजित', 'कर', 'रहे', 'प्रत्येक', 'युक्त', '9', 'टीमों', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['बिजनेस', 'में', 'किसी', 'महत्वपूर्ण', 'व्यक्ति', 'से', 'आपकी', 'मुलाकात', 'होगी', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['कपड़ा', 'राज्य', 'मंत्री', 'श्री', 'अजय', 'टमटा', ',', 'वस्त्र', 'सचिव', 'श्रीमती', 'रश्मि', 'वर्मा', 'और', 'केन्द्रीय', 'रेशम', 'बोर्ड', 'के', 'अध्यक्ष', 'श्री', 'के', '.', 'एम', '.', 'हनुमनथरयप्पा', 'भी', 'इस', 'अवसर', 'पर', 'उपस्थित', 'होंगे']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मूल्य', 'आधारित', 'नीलामी', 'के', 'जरिए', '2,000', 'करोड़', 'रुपये', '(', 'सांकेतिक', ')', 'की', 'अधिसूचित', 'राशि', 'के', 'लिए', '7.69', 'प्रतिशत', ""'"", 'सरकारी', 'स्टॉक', '2043', ""'"", 'की', 'बिक्री', 'की', 'घोषणा', 'की', 'हैं']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
